Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT045,1787.5494591909223
FDG22,OUT019,1566.2913968634957
FDG31,OUT017,1742.0632929820956
NCV53,OUT027,1918.480780026653
DRJ37,OUT035,1795.3708853791256
FDV07,OUT035,1817.1913207239727
FDW52,OUT018,1755.0383952590091
FDT15,OUT045,1812.7014277715346
FDD02,OUT018,1726.6001793687258
FDM16,OUT035,1758.4603120013708
NCE55,OUT046,1833.5381222174396
FDB57,OUT018,1798.355338245491
FDQ04,OUT013,1716.04216990867
FDQ47,OUT019,1630.3207940916222
FDY14,OUT019,1590.0912672246802
DRK37,OUT017,1805.5961374627848
FDO25,OUT017,1847.706113598257
FDL57,OUT046,1916.0754581378699
NCK29,OUT018,1713.06669286211
FDK46,OUT027,2000.9143019293194
NCB43,OUT010,1562.2452526399084
DRE01,OUT027,1874.5196773617258
FDC46,OUT018,1778.9241345640346
FDQ23,OUT045,1750.8991534455663
FDX38,OUT049,1716.2804920899098
FDG60,OUT018,1779.9304638026401
FDW55,OUT017,1925.968656277136
FDP39,OUT013,1737.2130641922604
FDB20,OUT018,1698.5593049797694
FDV21,OUT017,1798.6471568915697
FDZ02,OUT013,1768.8286115625478
FDP19,OUT027,1878.76626591818
FDA38,OUT035,1883.1502141108697
FDH22,OUT045,1776.3332768966231
DRM11,OUT045,1788.5687182603253
FDO12,OUT027,1925.8403867542547
FDT14,OUT049,1765.034106077692
FDW34,OUT010,1591.9810979271201
FDG04,OUT027,1947.9409018558642
FDW59,OUT018,1715.0061249756295
FDR33,OUT018,1733.921708798497
FDP32,OUT013,1819.8173196269836
FDL13,OUT027,1751.8517253254201
FDD22,OUT013,1812.0544081157814
FDV40,OUT027,1867.5462425394805
NCD55,OUT046,1729.625745453638
FDQ20,OUT010,1489.7529488538596
FDD28,OUT045,1711.974208989586
FDC39,OUT045,1814.3463158760649
NCR17,OUT049,1769.954572121609
DRO35,OUT018,1721.21789192647
FDF40,OUT049,1869.6808161654126
FDR31,OUT018,1747.0050388964157
NCQ41,OUT017,1840.1881556040228
FDP38,OUT046,1720.8027692270828
NCU54,OUT027,1970.1461011165484
FDG22,OUT018,1681.9705409842898
DRK59,OUT013,1788.17072363439
FDC37,OUT046,1758.4678272077958
NCO42,OUT013,1841.1858914475556
NCT42,OUT017,1843.8567113869847
FDX27,OUT035,1778.657951125939
FDV40,OUT018,1694.334746583733
FDT45,OUT027,1860.2664087168585
FDS47,OUT019,1624.8682060625656
FDR45,OUT035,1939.2644762434431
FDB03,OUT045,1839.1927492166271
FDO49,OUT035,1715.5254320001627
FDU60,OUT027,1903.702584295056
FDB26,OUT018,1687.497925983404
FDB46,OUT017,1897.1961345478533
FDQ37,OUT019,1681.8080365636083
FDN03,OUT017,1857.1846959718368
NCX30,OUT045,1910.9765312705383
FDK32,OUT019,1522.8309700829182
DRM47,OUT013,1777.518814540844
NCO02,OUT046,1718.5280584662203
FDP04,OUT013,1746.9758387618642
NCO43,OUT049,1731.5750246737794
FDD59,OUT013,1731.2245859000755
FDQ10,OUT017,1876.2303098285145
FDW45,OUT035,1863.4120016752775
NCK30,OUT049,1916.6373362918162
FDU31,OUT018,1799.2920000456122
NCQ17,OUT019,1559.364400795932
FDN01,OUT017,1730.6973448941392
FDZ19,OUT049,1837.2277810117466
DRG37,OUT017,1794.7290250831181
FDE32,OUT045,1710.553955136044
FDO34,OUT049,1855.403637809766
FDM04,OUT019,1523.7313897246902
FDZ25,OUT049,1826.64353437243
FDU08,OUT049,1780.1950911300723
NCW30,OUT045,1901.8686353802616
NCM18,OUT013,1765.0599974181255
FDS22,OUT035,1755.8709962751957
NCH18,OUT017,1921.8623046437913
FDC23,OUT013,1756.2355803817013
FDY46,OUT013,1884.8655928559608
NCU06,OUT046,1887.913682597236
FDX57,OUT045,1778.3557019350187
FDX36,OUT027,1917.718476975431
FDL16,OUT045,1688.6341488706255
FDT16,OUT010,1600.136003971802
FDN16,OUT018,1707.9997397053821
FDC03,OUT046,1791.2518868537084
DRF60,OUT013,1822.0314484118355
FDS27,OUT027,1899.7017830949724
FDP33,OUT010,1601.7601287817122
FDJ36,OUT018,1701.6530142123052
NCR42,OUT013,1742.2736284709033
FDV14,OUT017,1758.4931130593202
NCP42,OUT035,1902.806186383007
FDB50,OUT027,1855.601655136999
NCC30,OUT027,1966.5344542897678
FDA23,OUT018,1703.9153556866195
FDW16,OUT017,1765.6773145335808
FDQ52,OUT010,1584.6482131118232
FDB58,OUT049,1830.0941899680915
NCP29,OUT049,1718.0201283929507
NCM05,OUT045,1851.1768592908618
FDO25,OUT013,1826.6123933575607
NCM54,OUT046,1811.6923466700678
NCL54,OUT046,1852.9057823264004
FDL39,OUT010,1561.2725316340868
FDF53,OUT018,1757.0171077094774
NCQ42,OUT035,1827.286475674101
FDF58,OUT013,1775.351801884735
FDZ04,OUT035,1749.4306706239693
FDE26,OUT019,1543.208823115655
FDS60,OUT017,1825.661168921787
FDV58,OUT017,1872.0697712506644
FDM04,OUT045,1707.1798582013628
FDE08,OUT035,1852.593350990171
NCB43,OUT049,1855.476375192911
FDU11,OUT010,1621.4330546948215
FDF22,OUT019,1551.5917416197149
FDE24,OUT013,1784.0601726533953
DRJ49,OUT046,1758.4272671448878
NCQ53,OUT035,1870.1782106371222
NCL41,OUT013,1719.2272899538114
FDR22,OUT013,1816.4607414214404
FDH04,OUT035,1774.859024108496
DRH15,OUT045,1698.6873550959776
FDY40,OUT049,1720.3023990443405
NCI17,OUT035,1756.7480337235515
NCC18,OUT013,1866.805097301422
FDY28,OUT027,1917.7807183569623
FDB45,OUT027,1915.2170367569715
NCL30,OUT018,1743.8407777218192
FDM10,OUT017,1901.9449964940386
FDH22,OUT027,1915.1636472326275
NCZ53,OUT017,1834.638563786421
NCI18,OUT013,1902.3376341664514
FDH14,OUT027,1914.3510200168341
FDR36,OUT027,1818.5732158070962
FDW01,OUT045,1808.246152322963
FDK02,OUT027,1895.9158504849
FDJ02,OUT018,1746.0816983498964
FDU55,OUT013,1927.084982062991
NCV18,OUT027,1888.1672427637795
FDH14,OUT018,1739.7518829931296
FDZ37,OUT045,1753.6547896170744
FDX49,OUT049,1846.0881471055009
NCD43,OUT046,1780.5924908277736
FDZ07,OUT013,1752.0812991567407
FDK43,OUT035,1797.541406622319
FDR32,OUT018,1798.9069044450434
FDT39,OUT013,1800.4314165917096
NCV54,OUT017,1824.101306703481
FDF38,OUT018,1682.0359672062968
FDV60,OUT046,1812.8297035213511
FDH44,OUT027,1947.7991544044876
FDS21,OUT046,1750.9560386510195
NCL41,OUT045,1700.3803366201735
FDM46,OUT017,1768.8583331719415
FDU27,OUT045,1709.2612708832426
NCJ54,OUT017,1914.5816593426646
DRG51,OUT018,1754.2639681302821
NCA29,OUT019,1554.8756702835838
FDR47,OUT045,1788.8154553634165
NCL19,OUT027,1782.088978886166
DRG01,OUT049,1727.223514031306
FDG10,OUT046,1744.162859418667
NCV05,OUT049,1796.5925113633562
NCH18,OUT019,1588.948578404517
FDV14,OUT018,1701.6033453104435
DRJ23,OUT035,1785.2348891514578
DRJ11,OUT046,1769.047898735772
FDZ03,OUT017,1841.658199169629
FDI27,OUT010,1514.6056366048983
FDJ14,OUT018,1703.7903409590215
FDU32,OUT017,1814.1359891401232
FDD47,OUT027,1767.83471589484
DRF36,OUT035,1825.669764055954
FDM21,OUT046,1887.7801627472227
FDV10,OUT018,1683.7654602694868
FDH60,OUT018,1757.2868628373915
FDX47,OUT010,1634.049135115178
FDT19,OUT019,1603.9186474086898
FDO11,OUT045,1811.047339079869
FDH24,OUT027,1899.7246869451185
FDL02,OUT018,1715.4820702958154
FDB02,OUT049,1828.1973119626268
FDA43,OUT046,1868.4365403108006
FDG52,OUT045,1701.0256313036778
DRC12,OUT013,1816.9825664634636
FDY37,OUT018,1743.072610107436
NCU18,OUT045,1826.032903020552
FDU09,OUT035,1761.2698572626698
DRJ25,OUT027,1800.4501594278559
DRE12,OUT018,1706.9828058371352
DRL47,OUT017,1753.8922258875134
DRK01,OUT046,1729.5327009620553
FDC22,OUT019,1555.7831239376821
FDG44,OUT013,1738.2160315181866
FDW04,OUT035,1810.722134049618
FDK09,OUT049,1897.1628241542924
NCN43,OUT035,1750.2015785973801
FDG04,OUT049,1843.366001657615
FDH32,OUT010,1488.365677655192
DRI47,OUT017,1764.7226221209305
DRE15,OUT013,1757.6693596689317
FDY11,OUT035,1742.2444295551627
FDO60,OUT049,1711.5839794726255
FDQ20,OUT018,1674.7537206204727
FDO57,OUT027,1945.1376845984037
FDT14,OUT019,1536.1653257737012
FDA57,OUT049,1732.1214075119633
DRN35,OUT017,1715.1524642612087
FDJ03,OUT046,1710.821493134979
FDX28,OUT017,1756.0293005930816
DRE25,OUT045,1726.6678649598498
FDR09,OUT046,1912.823194712174
FDB23,OUT035,1768.1510759262983
FDO08,OUT045,1837.4003931810707
FDQ23,OUT049,1752.5883385431243
FDW04,OUT013,1797.335062467344
DRK13,OUT010,1585.098410593962
NCL17,OUT027,1863.8184108862615
FDY21,OUT035,1866.640817933295
FDJ38,OUT027,1931.3996649125063
FDA37,OUT019,1544.6587912905616
FDV43,OUT013,1738.9455502494213
FDL36,OUT046,1741.2982358826239
FDD53,OUT045,1699.9243376085822
FDZ19,OUT010,1537.8691871320495
FDV21,OUT045,1779.9591910426668
NCL54,OUT018,1779.8384497473
DRI47,OUT027,1809.6326020044073
DRG03,OUT049,1808.8966431330134
FDG21,OUT013,1717.1511171903508
FDW03,OUT018,1719.1903070970832
NCI55,OUT046,1804.7108761798222
DRC36,OUT019,1576.136311111748
FDH22,OUT017,1795.0327120046343
FDV20,OUT045,1797.2586401511976
NCU41,OUT027,1906.304420956088
FDN46,OUT027,1894.6279041968942
FDK50,OUT045,1814.3793384784399
NCA05,OUT027,1881.5791960584595
DRH01,OUT018,1737.7701383898898
FDT08,OUT018,1752.629016637672
FDM08,OUT018,1803.0103820716217
FDZ07,OUT035,1757.7029437527601
FDS22,OUT017,1748.5669582213143
FDV35,OUT027,1824.2523856780033
FDI28,OUT010,1507.1643873477683
FDW58,OUT027,1919.0586928239086
FDT52,OUT045,1876.3685111483667
FDY34,OUT046,1847.7048395627771
FDR10,OUT046,1847.3611941322733
FDK57,OUT017,1817.643212841283
FDR02,OUT027,1888.4050512352094
FDX49,OUT046,1845.4813266370013
FDQ20,OUT046,1720.9076643297
DRK23,OUT045,1787.85083644158
NCW06,OUT046,1866.0622925303724
FDR31,OUT017,1833.5166235400638
NCE43,OUT013,1858.2568011145108
DRO59,OUT027,1787.6154339465697
FDN09,OUT049,1916.4856010876524
FDR11,OUT046,1768.5357171832054
FDO57,OUT013,1849.9657014851377
NCX18,OUT017,1893.30872325942
FDB05,OUT018,1794.5965892626284
FDQ08,OUT018,1689.2288880413876
NCG43,OUT035,1804.2925743089409
FDJ56,OUT013,1765.3911165388554
FDA13,OUT010,1516.651093129557
FDO56,OUT017,1809.9528604956672
FDB37,OUT018,1782.936098173398
FDZ02,OUT018,1707.1922717465882
FDQ24,OUT046,1859.4978238432552
FDM16,OUT013,1749.116770662158
FDU35,OUT049,1748.3728983140843
FDT35,OUT035,1789.9503284566133
NCX30,OUT049,1912.2014830618612
FDG04,OUT017,1856.2109574617436
FDI12,OUT035,1751.1052006520047
FDE35,OUT035,1728.743873620523
NCP14,OUT027,1906.2367806585032
NCY53,OUT045,1753.5455092720576
FDP49,OUT017,1712.8550403113188
FDQ04,OUT017,1710.4502274974957
FDM39,OUT035,1843.3358644498553
FDO58,OUT019,1539.935072311255
FDC56,OUT017,1795.458333084835
NCQ54,OUT046,1846.0325076390645
FDV10,OUT027,1867.5676456548806
NCK17,OUT046,1710.687202896139
NCF55,OUT027,1859.0038973936964
FDV33,OUT013,1927.9440317417611
NCH29,OUT019,1551.4729137111053
FDA37,OUT027,1900.646344233901
FDH46,OUT018,1726.6085633132673
FDS25,OUT035,1783.479250668687
FDH04,OUT027,1871.8261654559033
FDX52,OUT046,1842.4435062490074
NCD42,OUT017,1721.6105976448737
FDW47,OUT017,1769.166110849726
FDL25,OUT027,1734.5655397196874
NCJ06,OUT010,1540.3662875636326
FDY09,OUT013,1879.2476832937687
FDS40,OUT046,1709.4697692641919
FDH41,OUT017,1867.3848033118188
FDG38,OUT035,1777.8433848495658
FDU03,OUT027,1887.618052559709
FDV20,OUT046,1802.6491921856702
DRB13,OUT045,1794.009437837246
NCQ30,OUT013,1821.0860032232144
NCH06,OUT013,1916.4918079170745
FDU50,OUT018,1719.5231545429167
NCO42,OUT019,1556.2392722580769
FDW09,OUT018,1713.394758969367
FDH04,OUT013,1762.6665341465432
FDC21,OUT045,1782.1796385586056
FDL21,OUT049,1733.3914667602726
FDM46,OUT010,1536.7562042077845
FDT22,OUT019,1493.5157100055887
FDB28,OUT035,1851.9632730371845
FDI12,OUT018,1692.2973436895966
FDA28,OUT045,1780.511358769737
FDF59,OUT013,1744.2354547887132
FDM45,OUT027,1930.3262338820778
FDQ56,OUT017,1762.0110603614942
FDR46,OUT049,1814.5638326108735
FDT01,OUT013,1833.7457379090429
FDD16,OUT027,1864.8046606229527
NCU30,OUT010,1560.4303685784903
FDM40,OUT010,1550.1998582314022
FDI56,OUT035,1787.2047351058693
NCS30,OUT013,1816.2547836737358
FDU08,OUT017,1793.3536818579853
FDX51,OUT027,1899.4787846182376
FDA43,OUT045,1866.7342909812844
FDX59,OUT010,1603.2242186788035
FDC37,OUT018,1708.5694980745268
FDP58,OUT013,1889.7307338422145
NCY42,OUT035,1853.6857706855194
FDF21,OUT018,1780.256768943662
FDU10,OUT027,1869.8144369749473
DRL47,OUT018,1723.0307003286107
FDA58,OUT018,1820.9989705759274
FDJ22,OUT049,1856.4027364071992
FDK50,OUT046,1800.5349677288827
FDO38,OUT035,1771.1623389092845
DRF60,OUT035,1851.812093178035
NCZ42,OUT019,1599.1676511221856
FDD35,OUT049,1739.0477396275562
FDL25,OUT045,1714.3189319794803
FDJ16,OUT013,1725.3308031778909
DRK59,OUT049,1786.8013514792483
FDI50,OUT046,1860.7977290845242
NCB19,OUT045,1763.0225708517032
DRI37,OUT035,1723.57825212622
FDA14,OUT027,1912.2211642991774
FDC08,OUT018,1795.2549985955397
FDS45,OUT046,1783.8157004436355
FDI21,OUT049,1743.7676472524338
DRJ47,OUT035,1779.5177147896143
DRE37,OUT027,1885.573451753553
FDT55,OUT018,1759.443842385035
NCG42,OUT027,1931.1947185139113
FDA31,OUT049,1831.260947152142
NCW42,OUT046,1884.4177551943608
FDF50,OUT017,1837.4719197872766
FDK56,OUT049,1842.98771423216
FDX10,OUT035,1732.8898006040224
NCK07,OUT027,1786.7345760144997
FDZ49,OUT017,1861.1974264830858
FDR33,OUT013,1812.529387372263
FDO44,OUT018,1727.1563389048608
FDA20,OUT046,1853.2591371926333
NCL30,OUT045,1811.3037653746503
FDI05,OUT019,1518.8575760200738
FDQ12,OUT018,1782.0213758408868
FDH47,OUT017,1735.4866342344242
FDH34,OUT018,1789.230713600697
FDF29,OUT046,1792.9908771491507
FDG40,OUT018,1665.2316921359386
NCE18,OUT017,1925.3349880992257
FDP21,OUT010,1568.0812416526912
FDY50,OUT013,1748.2178646180791
FDB36,OUT049,1774.139111595468
NCZ29,OUT049,1775.3121811345193
FDU20,OUT018,1730.7705790597715
FDO56,OUT013,1812.008644384094
FDW31,OUT049,1873.5555278529407
DRH59,OUT013,1732.1634659956799
NCB30,OUT017,1894.5258251148348
FDK43,OUT027,1874.1974507148477
FDW43,OUT045,1886.8868561624645
NCL19,OUT017,1748.219937639323
FDJ27,OUT046,1749.8976603597841
FDC45,OUT046,1812.8984425212739
FDY40,OUT035,1733.6080312536114
NCM41,OUT035,1770.4233215070342
NCK18,OUT019,1564.925149998925
FDP37,OUT049,1719.4763626455142
FDA27,OUT027,1940.403787618229
NCX30,OUT035,1939.5485809724369
FDR09,OUT017,1929.495218377549
FDG08,OUT027,1935.0051475616467
NCU30,OUT013,1851.880006522418
FDB16,OUT017,1755.5165511674804
FDM16,OUT017,1746.1144066863353
FDC48,OUT013,1750.3832106505304
NCF18,OUT046,1855.7081652328552
FDU46,OUT018,1714.0244663273545
FDH41,OUT018,1780.9773386513511
NCN42,OUT010,1562.1589782432893
FDU49,OUT046,1756.7523448027137
FDB20,OUT027,1900.4494758467981
FDG50,OUT019,1539.5899105483559
FDW20,OUT045,1794.3768490007055
NCO55,OUT049,1734.005438852594
FDX48,OUT046,1796.7980744532479
FDU48,OUT046,1777.217336676821
FDR48,OUT019,1545.4122926927855
FDK27,OUT013,1788.4838214679153
FDT35,OUT013,1781.5065263799195
FDN12,OUT049,1758.7820321900174
NCE31,OUT019,1588.7524929300837
FDL21,OUT017,1745.4728473690675
FDV56,OUT017,1803.697800110633
FDR16,OUT017,1852.942334340483
NCP41,OUT049,1765.9164320560672
FDJ27,OUT013,1765.6970271601017
FDA07,OUT017,1813.9139103186872
FDK55,OUT049,1753.040410802411
FDM33,OUT049,1892.9100397300551
FDY46,OUT046,1867.2029676187458
FDD36,OUT046,1768.7474630426898
FDB12,OUT027,1867.2711166019315
FDF28,OUT019,1524.1468488219941
NCE07,OUT019,1553.1581537245868
FDW50,OUT027,1921.8634065920469
NCW18,OUT017,1919.6372357428204
NCJ17,OUT019,1565.1564125708192
DRZ24,OUT010,1555.8549943291305
FDS07,OUT035,1825.8520248762877
NCW05,OUT010,1568.565534542691
FDZ22,OUT018,1713.9625046936098
FDK02,OUT046,1782.9212736129507
FDZ45,OUT027,1987.5440895419597
FDL25,OUT046,1712.4799993370511
FDS08,OUT045,1839.205399981012
NCZ42,OUT027,1988.024412980836
FDX57,OUT035,1809.199981373619
FDF21,OUT046,1863.350342313167
FDJ56,OUT018,1698.7228709060066
FDX10,OUT013,1732.0239281573247
DRG48,OUT035,1788.1187256581345
DRN37,OUT046,1778.532615988432
NCY41,OUT018,1670.7867783606357
FDN28,OUT045,1754.1155163609492
FDE34,OUT045,1848.1494372640286
FDR10,OUT045,1846.4404039452704
FDC32,OUT017,1777.5609911843626
DRG13,OUT046,1784.3806280817685
FDP59,OUT049,1751.7388161715396
NCT53,OUT010,1585.5623398859254
FDL57,OUT027,2003.1392227108659
FDN32,OUT010,1561.6059780269356
FDK09,OUT018,1811.1869721475819
FDA52,OUT010,1553.1523117677093
FDC57,OUT049,1862.533250808441
FDI09,OUT035,1721.687724269761
NCB07,OUT046,1862.3924794695165
FDP26,OUT035,1765.9919478045906
FDP40,OUT027,1882.8860553504367
FDL15,OUT013,1806.3322968663033
FDV07,OUT046,1792.9133069002874
FDS03,OUT017,1738.7389492735053
FDE50,OUT049,1833.3234328655758
FDQ15,OUT017,1741.5310562189636
FDQ33,OUT010,1522.0400902626664
FDT22,OUT013,1757.2343327593205
DRO35,OUT035,1758.3910548655829
FDJ41,OUT049,1863.929255704056
FDQ27,OUT035,1776.5893146586639
FDC26,OUT017,1780.7081656882472
NCF43,OUT027,1940.399175559274
NCR50,OUT035,1863.541093784301
FDE39,OUT018,1721.270819513163
FDN49,OUT027,1730.221709498228
DRG11,OUT035,1748.7297369267608
NCA18,OUT049,1805.8157902035864
FDM36,OUT018,1747.9980405429453
FDW32,OUT017,1771.4974907413025
NCQ18,OUT010,1528.188011720725
FDX14,OUT027,1863.7002547708476
FDD46,OUT017,1824.545217865627
FDI34,OUT019,1561.6480663124391
NCJ17,OUT035,1744.9250316915611
FDB52,OUT035,1902.7445771343582
FDV55,OUT018,1742.1640058781388
FDC57,OUT046,1859.5043881155575
FDB29,OUT046,1774.9907470588487
NCO43,OUT035,1740.5808419429036
FDG44,OUT045,1713.4072442658626
FDJ34,OUT045,1799.9014377052436
FDH40,OUT049,1739.706936162168
NCD07,OUT027,1923.3989831539766
FDB41,OUT017,1717.707487083131
FDH47,OUT018,1710.4087819928775
DRK37,OUT035,1799.1814772231546
FDM25,OUT019,1678.5461061845522
NCX06,OUT045,1862.5358636759127
NCS05,OUT017,1794.8849755986416
FDS39,OUT045,1780.381868750679
FDC47,OUT027,1986.276937160727
FDG20,OUT013,1852.0804562026506
DRL23,OUT017,1747.3115214488078
FDY33,OUT013,1854.2153914910155
NCH18,OUT045,1906.5457278177573
FDX47,OUT035,1788.7744177296645
NCB06,OUT045,1789.3668745424366
FDP36,OUT049,1715.969886166442
FDW44,OUT018,1769.5469834301925
NCU41,OUT018,1759.2360725414842
NCS17,OUT046,1748.4072667022224
FDD46,OUT035,1838.5630573647954
FDE45,OUT017,1873.1724073426885
FDI09,OUT017,1720.4999677729145
NCJ54,OUT010,1585.5807511225696
NCA29,OUT018,1777.9899352407808
NCN41,OUT027,1876.6813295396516
FDY34,OUT035,1876.900578601345
NCG55,OUT035,1835.076814701694
DRM49,OUT046,1690.7738042091792
NCB42,OUT049,1770.525162569792
FDE58,OUT045,1797.5981306909225
DRJ25,OUT013,1713.7082684806498
FDS47,OUT010,1615.354783449942
FDY21,OUT049,1844.713523269581
NCI54,OUT013,1817.9838402121318
FDO24,OUT017,1785.5827545553848
FDY43,OUT035,1867.875570547272
FDF35,OUT018,1711.7519940992843
NCP29,OUT019,1539.4535102146156
FDN28,OUT027,1880.428793693481
FDJ50,OUT018,1687.6301264146537
FDQ14,OUT027,1911.0349775101986
FDC37,OUT035,1780.5362204243006
FDN08,OUT046,1788.8627234959956
FDD04,OUT035,1810.217906886764
FDW34,OUT018,1824.5696922466007
FDP04,OUT017,1743.6172444610309
NCG07,OUT017,1885.3361070278233
NCN14,OUT018,1729.3892752473905
FDJ16,OUT045,1703.4477746562154
NCM42,OUT045,1790.2203925671874
NCF19,OUT046,1738.0512024916177
FDY21,OUT018,1774.1652323024607
FDY19,OUT035,1820.5593390969057
FDV09,OUT045,1834.0631766820734
FDA28,OUT013,1800.9380842746843
FDC38,OUT018,1728.8219776666485
FDL28,OUT045,1865.4684761506417
NCH43,OUT049,1885.9122787067067
NCN53,OUT045,1696.7187669743903
NCW05,OUT017,1756.9634116533862
NCO30,OUT018,1783.6809295952976
FDT04,OUT019,1501.3537092617673
FDB27,OUT018,1767.7998930477943
NCK07,OUT013,1757.6856208493691
NCA53,OUT013,1731.5760216869342
FDB33,OUT018,1761.785599019348
FDU37,OUT017,1756.313686272394
FDR13,OUT035,1806.768425680431
FDE45,OUT049,1858.2999980225427
FDV37,OUT017,1857.7614845218834
FDX44,OUT019,1494.8991022686134
NCL06,OUT017,1931.5049864447803
FDJ28,OUT045,1841.0408392882448
FDX55,OUT049,1891.1418412724465
NCK17,OUT018,1675.7012905405145
FDH52,OUT035,1747.4385302261499
FDN13,OUT027,1735.8740616552486
FDK44,OUT018,1758.1568097509123
FDU16,OUT046,1743.7176601267893
FDZ07,OUT017,1746.2986892263173
NCN06,OUT027,1940.3744675738492
FDH02,OUT010,1549.3392800584704
NCW18,OUT045,1902.937518579743
FDH57,OUT013,1826.3333281141693
FDV35,OUT045,1765.1188203754705
NCU29,OUT013,1797.0755517703963
NCP02,OUT046,1738.0104678212372
FDN44,OUT013,1857.5202973964365
FDX03,OUT018,1688.3287358984383
FDR11,OUT010,1631.309478916492
FDA36,OUT046,1813.7157406553767
FDP58,OUT027,1974.7603634912466
FDH31,OUT045,1753.3988195305412
FDH34,OUT035,1877.503300955717
FDS13,OUT035,1887.2968621639018
FDT01,OUT018,1785.1718051927721
FDY09,OUT049,1864.8277978107903
FDV33,OUT027,2000.303099052916
NCW29,OUT010,1554.419962228419
NCN17,OUT045,1750.4530150723901
FDX01,OUT046,1780.5851533494483
FDL03,OUT049,1818.9864934759719
DRL59,OUT049,1721.7054057541143
DRM11,OUT027,1825.082696434024
FDA43,OUT049,1870.6372104465427
FDZ56,OUT010,1569.9327154183743
FDI44,OUT018,1692.476913689598
FDB50,OUT013,1751.8485038432814
FDU15,OUT019,1606.512377852268
NCJ19,OUT019,1652.0092240274523
FDD48,OUT013,1777.644506706251
NCW42,OUT035,1919.5257981427403
